109.872555851,20.4088922717,20.4088922717,20.4088922717,475
109.877691035,20.409095246,20.409095246,20.409095246,476
109.87346828,20.4089283373,20.4089283373,20.4089283373,477
109.874877757,20.408984049,20.408984049,20.408984049,478
109.87334173,20.4089233352,20.4089233352,20.4089233352,479
109.877621454,20.4090924958,20.4090924958,20.4090924958,480
109.876675921,20.4090551232,20.4090551232,20.4090551232,481
109.872430552,20.408887319,20.408887319,20.408887319,482
109.873990145,20.4089489649,20.4089489649,20.4089489649,483
109.876588275,20.4090516589,20.4090516589,20.4090516589,484
109.872682431,20.4088972751,20.4088972751,20.4088972751,485
109.878392932,20.4091229886,20.4091229886,20.4091229886,486
109.872811767,20.4089023873,20.4089023873,20.4089023873,487
109.870038339,20.4087927606,20.4087927606,20.4087927606,488
109.872869573,20.4089046722,20.4089046722,20.4089046722,489
109.873412054,20.4089261149,20.4089261149,20.4089261149,490
109.878311949,20.4091197877,20.4091197877,20.4091197877,491
109.878591998,20.4091308566,20.4091308566,20.4091308566,492
109.880000459,20.4091865256,20.4091865256,20.4091865256,493
109.873172749,20.4089166559,20.4089166559,20.4089166559,494
109.877452584,20.4090858212,20.4090858212,20.4090858212,495
109.873286639,20.4089211576,20.4089211576,20.4089211576,496
109.876235167,20.409037702,20.409037702,20.409037702,497
109.869547915,20.4087733751,20.4087733751,20.4087733751,498
109.875386646,20.4090041634,20.4090041634,20.4090041634,499
109.87358562,20.4089329753,20.4089329753,20.4089329753,500
109.873055081,20.4089120048,20.4089120048,20.4089120048,501
109.869132173,20.4087569415,20.4087569415,20.4087569415,502
109.875500804,20.4090086757,20.4090086757,20.4090086757,503
109.871190223,20.4088382921,20.4088382921,20.4088382921,504
109.874232668,20.408958551,20.408958551,20.408958551,505
109.875809869,20.4090208918,20.4090208918,20.4090208918,506
109.874214003,20.4089578132,20.4089578132,20.4089578132,507
109.869888073,20.4087868209,20.4087868209,20.4087868209,508
109.874569674,20.4089718716,20.4089718716,20.4089718716,509
109.872545897,20.4088918783,20.4088918783,20.4088918783,510
109.874512199,20.4089695998,20.4089695998,20.4089695998,511
109.875224273,20.4089977455,20.4089977455,20.4089977455,512
109.876700412,20.4090560912,20.4090560912,20.4090560912,513
109.869324172,20.4087645309,20.4087645309,20.4087645309,514
109.87686849,20.4090627346,20.4090627346,20.4090627346,515
109.870069881,20.4087940074,20.4087940074,20.4087940074,516
109.870939994,20.4088284011,20.4088284011,20.4088284011,517
109.8761192,20.4090331184,20.4090331184,20.4090331184,518
109.875605194,20.4090128018,20.4090128018,20.4090128018,519
109.876877418,20.4090630874,20.4090630874,20.4090630874,520
109.874189251,20.4089568349,20.4089568349,20.4089568349,521
109.878399793,20.4091232598,20.4091232598,20.4091232598,522
109.874486868,20.4089685986,20.4089685986,20.4089685986,523
109.875212431,20.4089972774,20.4089972774,20.4089972774,524
109.874515338,20.4089697239,20.4089697239,20.4089697239,525
109.870952534,20.4088288968,20.4088288968,20.4088288968,526
109.876995831,20.4090677678,20.4090677678,20.4090677678,527
109.874032966,20.4089506574,20.4089506574,20.4089506574,528
109.871265911,20.4088412838,20.4088412838,20.4088412838,529
109.874690936,20.4089766647,20.4089766647,20.4089766647,530
109.874438068,20.4089666697,20.4089666697,20.4089666697,531
109.874620275,20.4089738717,20.4089738717,20.4089738717,532
109.874199014,20.4089572208,20.4089572208,20.4089572208,533
109.876902538,20.4090640803,20.4090640803,20.4090640803,534
109.875264963,20.4089993538,20.4089993538,20.4089993538,535
109.874531589,20.4089703662,20.4089703662,20.4089703662,536
109.875908579,20.4090247934,20.4090247934,20.4090247934,537
109.877866958,20.4091021994,20.4091021994,20.4091021994,538
109.878300443,20.4091193329,20.4091193329,20.4091193329,539
109.874347227,20.4089630791,20.4089630791,20.4089630791,540
109.876652137,20.4090541831,20.4090541831,20.4090541831,541
109.874111921,20.4089537783,20.4089537783,20.4089537783,542
109.876500541,20.4090481911,20.4090481911,20.4090481911,543
109.87571,20.4090169443,20.4090169443,20.4090169443,544
109.873723506,20.4089384255,20.4089384255,20.4089384255,545
109.873837318,20.4089429241,20.4089429241,20.4089429241,546
109.876869302,20.4090627666,20.4090627666,20.4090627666,547
109.871519073,20.4088512907,20.4088512907,20.4088512907,548
109.879938099,20.4091840609,20.4091840609,20.4091840609,549
109.877640224,20.4090932377,20.4090932377,20.4090932377,550
109.876000025,20.4090284079,20.4090284079,20.4090284079,551
109.877630652,20.4090928593,20.4090928593,20.4090928593,552
109.879313485,20.4091593733,20.4091593733,20.4091593733,553
109.877715215,20.4090962017,20.4090962017,20.4090962017,554
109.876968402,20.4090666837,20.4090666837,20.4090666837,555
109.873842219,20.4089431179,20.4089431179,20.4089431179,556
109.877717951,20.4090963099,20.4090963099,20.4090963099,557
109.876304011,20.4090404232,20.4090404232,20.4090404232,558
109.878991834,20.4091466601,20.4091466601,20.4091466601,559
109.874143122,20.4089550115,20.4089550115,20.4089550115,560
109.871201471,20.4088387367,20.4088387367,20.4088387367,561
109.874002815,20.4089494657,20.4089494657,20.4089494657,562
109.876833337,20.4090613451,20.4090613451,20.4090613451,563
109.871614698,20.4088550705,20.4088550705,20.4088550705,564
109.875461213,20.4090071108,20.4090071108,20.4090071108,565
109.87009209,20.4087948853,20.4087948853,20.4087948853,566
109.876481518,20.4090474392,20.4090474392,20.4090474392,567
109.877166922,20.4090745302,20.4090745302,20.4090745302,568
109.879439387,20.4091643495,20.4091643495,20.4091643495,569
109.873902158,20.408945487,20.408945487,20.408945487,570
109.87600279,20.4090285172,20.4090285172,20.4090285172,571
109.871406741,20.4088468505,20.4088468505,20.4088468505,572
109.877826744,20.4091006099,20.4091006099,20.4091006099,573
109.873660082,20.4089359186,20.4089359186,20.4089359186,574
109.872300515,20.408882179,20.408882179,20.408882179,575
109.874722588,20.4089779157,20.4089779157,20.4089779157,576
109.875142365,20.408994508,20.408994508,20.408994508,577
109.878263609,20.4091178771,20.4091178771,20.4091178771,578
109.87604956,20.4090303658,20.4090303658,20.4090303658,579
109.878484036,20.4091265895,20.4091265895,20.4091265895,580
109.878359383,20.4091216625,20.4091216625,20.4091216625,581
109.873628849,20.408934684,20.408934684,20.408934684,582
109.88091785,20.4092227848,20.4092227848,20.4092227848,583
109.880924877,20.4092230626,20.4092230626,20.4092230626,584
109.874933547,20.4089862542,20.4089862542,20.4089862542,585
109.876826433,20.4090610722,20.4090610722,20.4090610722,586
109.872268476,20.4088809126,20.4088809126,20.4088809126,587
109.874323941,20.4089621587,20.4089621587,20.4089621587,588
109.874274611,20.4089602088,20.4089602088,20.4089602088,589
109.874234255,20.4089586137,20.4089586137,20.4089586137,590
109.873930168,20.4089465942,20.4089465942,20.4089465942,591
109.877836706,20.4091010037,20.4091010037,20.4091010037,592
109.875533281,20.4090099594,20.4090099594,20.4090099594,593
109.878236541,20.4091168072,20.4091168072,20.4091168072,594
109.870785065,20.4088222771,20.4088222771,20.4088222771,595
109.876250196,20.4090382961,20.4090382961,20.4090382961,596
109.871952074,20.4088684061,20.4088684061,20.4088684061,597
109.87747559,20.4090867305,20.4090867305,20.4090867305,598
109.87227111,20.4088810168,20.4088810168,20.4088810168,599
109.877752734,20.4090976847,20.4090976847,20.4090976847,600
109.871043761,20.4088325028,20.4088325028,20.4088325028,601
109.873506308,20.4089298404,20.4089298404,20.4089298404,602
109.877751316,20.4090976286,20.4090976286,20.4090976286,603
109.880269539,20.4091971609,20.4091971609,20.4091971609,604
109.873495334,20.4089294066,20.4089294066,20.4089294066,605
109.873225604,20.408918745,20.408918745,20.408918745,606
109.870030617,20.4087924554,20.4087924554,20.4087924554,607
109.875076887,20.4089919199,20.4089919199,20.4089919199,608
109.873881527,20.4089446716,20.4089446716,20.4089446716,609
109.8794566,20.4091650299,20.4091650299,20.4091650299,610
109.873562451,20.4089320596,20.4089320596,20.4089320596,611
109.879136796,20.4091523897,20.4091523897,20.4091523897,612
109.874612149,20.4089735505,20.4089735505,20.4089735505,613
109.874586944,20.4089725542,20.4089725542,20.4089725542,614
109.874349356,20.4089631632,20.4089631632,20.4089631632,615
109.876233268,20.409037627,20.409037627,20.409037627,616
109.879151599,20.4091529748,20.4091529748,20.4091529748,617
109.87609538,20.4090321769,20.4090321769,20.4090321769,618
109.876795956,20.4090598676,20.4090598676,20.4090598676,619
109.874204242,20.4089574274,20.4089574274,20.4089574274,620
109.874785364,20.4089803971,20.4089803971,20.4089803971,621
109.875275014,20.4089997511,20.4089997511,20.4089997511,622
109.877676668,20.4090946781,20.4090946781,20.4090946781,623
109.873475311,20.4089286152,20.4089286152,20.4089286152,624
109.871701414,20.4088584982,20.4088584982,20.4088584982,625
109.878598371,20.4091311085,20.4091311085,20.4091311085,626
109.869803257,20.4087834683,20.4087834683,20.4087834683,627
109.874324836,20.4089621941,20.4089621941,20.4089621941,628
109.875580113,20.4090118104,20.4090118104,20.4090118104,629
109.876075819,20.4090314037,20.4090314037,20.4090314037,630
109.87505747,20.4089911524,20.4089911524,20.4089911524,631
109.875563007,20.4090111343,20.4090111343,20.4090111343,632
109.875599092,20.4090125606,20.4090125606,20.4090125606,633
109.880573365,20.4092091694,20.4092091694,20.4092091694,634
109.879935401,20.4091839542,20.4091839542,20.4091839542,635
109.8779187,20.4091042445,20.4091042445,20.4091042445,636
109.871390174,20.4088461957,20.4088461957,20.4088461957,637
109.876996509,20.4090677946,20.4090677946,20.4090677946,638
109.875513199,20.4090091656,20.4090091656,20.4090091656,639
109.877033827,20.4090692696,20.4090692696,20.4090692696,640
109.873135297,20.4089151755,20.4089151755,20.4089151755,641
109.875766121,20.4090191626,20.4090191626,20.4090191626,642
109.873039674,20.4089113958,20.4089113958,20.4089113958,643
109.87929309,20.4091585672,20.4091585672,20.4091585672,644
109.871486353,20.4088499974,20.4088499974,20.4088499974,645
109.875699555,20.4090165315,20.4090165315,20.4090165315,646
109.87337869,20.4089247961,20.4089247961,20.4089247961,647
109.875293692,20.4090004893,20.4090004893,20.4090004893,648
109.869186067,20.4087590719,20.4087590719,20.4087590719,649
109.875356633,20.4090029771,20.4090029771,20.4090029771,650
109.872265028,20.4088807763,20.4088807763,20.4088807763,651
109.874336523,20.408962656,20.408962656,20.408962656,652
109.871499484,20.4088505164,20.4088505164,20.4088505164,653
109.877233514,20.4090771623,20.4090771623,20.4090771623,654
109.872778581,20.4089010756,20.4089010756,20.4089010756,655
109.878347725,20.4091212017,20.4091212017,20.4091212017,656
109.875817288,20.409021185,20.409021185,20.409021185,657
109.876709346,20.4090564443,20.4090564443,20.4090564443,658
109.869823076,20.4087842517,20.4087842517,20.4087842517,659
109.875830106,20.4090216916,20.4090216916,20.4090216916,660
109.875097912,20.4089927509,20.4089927509,20.4089927509,661
109.872159985,20.4088766243,20.4088766243,20.4088766243,662
109.876162486,20.4090348293,20.4090348293,20.4090348293,663
109.875999497,20.409028387,20.409028387,20.409028387,664
109.875661531,20.4090150286,20.4090150286,20.4090150286,665
109.875149586,20.4089947934,20.4089947934,20.4089947934,666
109.874118884,20.4089540535,20.4089540535,20.4089540535,667
109.877312206,20.4090802726,20.4090802726,20.4090802726,668
